District,S.No.,Parameters,Type,April - Total [(A+B) or (C+D)],April - Public [A],April - Private [B],April - Urban [C],April - Rural [D],May - Total [(A+B) or (C+D)],May - Public [A],May - Private [B],May - Urban [C],May - Rural [D],June - Total [(A+B) or (C+D)],June - Public [A],June - Private [B],June - Urban [C],June - Rural [D],July - Total [(A+B) or (C+D)],July - Public [A],July - Private [B],July - Urban [C],July - Rural [D],August - Total [(A+B) or (C+D)],August - Public [A],August - Private [B],August - Urban [C],August - Rural [D],September - Total [(A+B) or (C+D)],September - Public [A],September - Private [B],September - Urban [C],September - Rural [D],October - Total [(A+B) or (C+D)],October - Public [A],October - Private [B],October - Urban [C],October - Rural [D],November - Total [(A+B) or (C+D)],November - Public [A],November - Private [B],November - Urban [C],November - Rural [D],December - Total [(A+B) or (C+D)],December - Public [A],December - Private [B],December - Urban [C],December - Rural [D],January - Total [(A+B) or (C+D)],January - Public [A],January - Private [B],January - Urban [C],January - Rural [D],February - Total [(A+B) or (C+D)],February - Public [A],February - Private [B],February - Urban [C],February - Rural [D],March - Total [(A+B) or (C+D)],March - Public [A],March - Private [B],March - Urban [C],March - Rural [D],Total - Total [(A+B) or (C+D)],Total - Public [A],Total - Private [B],Total - Urban [C],Total - Rural [D]
Karaikal,17.5',Vaccine - DT,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.5',Vaccine - DT,4. Stock Distributed,22,NA,NA,NA,NA,39,NA,NA,NA,NA,32,NA,NA,NA,NA,48,NA,NA,NA,NA,60,NA,NA,NA,NA,35,NA,NA,NA,NA,251,NA,NA,NA,NA,187,NA,NA,NA,NA,376,NA,NA,NA,NA,31,NA,NA,NA,NA,35,NA,NA,NA,NA,37,NA,NA,NA,NA,1153,NA,NA,NA,NA
Karaikal,17.5',Vaccine - DT,5. Total Stock,78,NA,NA,NA,NA,39,NA,NA,NA,NA,7,NA,NA,NA,NA,59,NA,NA,NA,NA,49,NA,NA,NA,NA,14,NA,NA,NA,NA,563,NA,NA,NA,NA,376,NA,NA,NA,NA,100,NA,NA,NA,NA,69,NA,NA,NA,NA,134,NA,NA,NA,NA,97,NA,NA,NA,NA,1585,NA,NA,NA,NA
Karaikal,'17.6',Vaccine - BCG,1. Balance From Previous Month,19,NA,NA,NA,NA,65,NA,NA,NA,NA,160,NA,NA,NA,NA,110,NA,NA,NA,NA,55,NA,NA,NA,NA,55,NA,NA,NA,NA,101,NA,NA,NA,NA,92,NA,NA,NA,NA,42,NA,NA,NA,NA,36,NA,NA,NA,NA,32,NA,NA,NA,NA,77,NA,NA,NA,NA,844,NA,NA,NA,NA
Karaikal,17.6',Vaccine - BCG,2. Stocks Received,100,NA,NA,NA,NA,100,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,400,NA,NA,NA,NA
Karaikal,17.6',Vaccine - BCG,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.6',Vaccine - BCG,4. Stock Distributed,54,NA,NA,NA,NA,5,NA,NA,NA,NA,50,NA,NA,NA,NA,55,NA,NA,NA,NA,0,NA,NA,NA,NA,54,NA,NA,NA,NA,9,NA,NA,NA,NA,50,NA,NA,NA,NA,6,NA,NA,NA,NA,54,NA,NA,NA,NA,5,NA,NA,NA,NA,50,NA,NA,NA,NA,392,NA,NA,NA,NA
Karaikal,17.6',Vaccine - BCG,5. Total Stock,65,NA,NA,NA,NA,160,NA,NA,NA,NA,110,NA,NA,NA,NA,55,NA,NA,NA,NA,55,NA,NA,NA,NA,101,NA,NA,NA,NA,92,NA,NA,NA,NA,42,NA,NA,NA,NA,36,NA,NA,NA,NA,32,NA,NA,NA,NA,77,NA,NA,NA,NA,27,NA,NA,NA,NA,852,NA,NA,NA,NA
Karaikal,'17.7',Vaccine - Measles,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.7',Vaccine - Measles,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.7',Vaccine - Measles,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.7',Vaccine - Measles,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.7',Vaccine - Measles,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,'17.8',Vaccine - JE,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.8',Vaccine - JE,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.8',Vaccine - JE,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.8',Vaccine - JE,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.8',Vaccine - JE,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,'17.9',Vaccine - Hepatitis B,1. Balance From Previous Month,16,NA,NA,NA,NA,44,NA,NA,NA,NA,72,NA,NA,NA,NA,52,NA,NA,NA,NA,70,NA,NA,NA,NA,44,NA,NA,NA,NA,27,NA,NA,NA,NA,74,NA,NA,NA,NA,44,NA,NA,NA,NA,16,NA,NA,NA,NA,65,NA,NA,NA,NA,38,NA,NA,NA,NA,562,NA,NA,NA,NA
Karaikal,17.9',Vaccine - Hepatitis B,2. Stocks Received,50,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,250,NA,NA,NA,NA
Karaikal,17.9',Vaccine - Hepatitis B,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.9',Vaccine - Hepatitis B,4. Stock Distributed,22,NA,NA,NA,NA,22,NA,NA,NA,NA,20,NA,NA,NA,NA,32,NA,NA,NA,NA,26,NA,NA,NA,NA,17,NA,NA,NA,NA,3,NA,NA,NA,NA,30,NA,NA,NA,NA,28,NA,NA,NA,NA,1,NA,NA,NA,NA,27,NA,NA,NA,NA,0,NA,NA,NA,NA,228,NA,NA,NA,NA
Karaikal,17.9',Vaccine - Hepatitis B,5. Total Stock,44,NA,NA,NA,NA,72,NA,NA,NA,NA,52,NA,NA,NA,NA,70,NA,NA,NA,NA,44,NA,NA,NA,NA,27,NA,NA,NA,NA,74,NA,NA,NA,NA,44,NA,NA,NA,NA,16,NA,NA,NA,NA,65,NA,NA,NA,NA,38,NA,NA,NA,NA,38,NA,NA,NA,NA,584,NA,NA,NA,NA
Karaikal,'17.10',Vaccine - Typhoid,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.10',Vaccine - Typhoid,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.10',Vaccine - Typhoid,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.10',Vaccine - Typhoid,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.10',Vaccine - Typhoid,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,'17.11',Vaccine - Vitamin K,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.11',Vaccine - Vitamin K,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.11',Vaccine - Vitamin K,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.11',Vaccine - Vitamin K,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.11',Vaccine - Vitamin K,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,'17.12',Rotavirus,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,800,NA,NA,NA,NA,527,NA,NA,NA,NA,405,NA,NA,NA,NA,154,NA,NA,NA,NA,90,NA,NA,NA,NA,11,NA,NA,NA,NA,350,NA,NA,NA,NA,380,NA,NA,NA,NA,2717,NA,NA,NA,NA
Karaikal,17.12',Rotavirus,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,800,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,300,NA,NA,NA,NA,250,NA,NA,NA,NA,800,NA,NA,NA,NA,300,NA,NA,NA,NA,0,NA,NA,NA,NA,2450,NA,NA,NA,NA
Karaikal,17.12',Rotavirus,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.12',Rotavirus,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,273,NA,NA,NA,NA,122,NA,NA,NA,NA,251,NA,NA,NA,NA,364,NA,NA,NA,NA,351,NA,NA,NA,NA,461,NA,NA,NA,NA,270,NA,NA,NA,NA,145,NA,NA,NA,NA,2237,NA,NA,NA,NA
Karaikal,17.12',Rotavirus,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,800,NA,NA,NA,NA,527,NA,NA,NA,NA,405,NA,NA,NA,NA,154,NA,NA,NA,NA,90,NA,NA,NA,NA,11,NA,NA,NA,NA,350,NA,NA,NA,NA,380,NA,NA,NA,NA,235,NA,NA,NA,NA,2952,NA,NA,NA,NA
Karaikal,'17.13',Inactivated Polio Vaccine,1. Balance From Previous Month,22,NA,NA,NA,NA,18,NA,NA,NA,NA,24,NA,NA,NA,NA,3,NA,NA,NA,NA,29,NA,NA,NA,NA,7,NA,NA,NA,NA,32,NA,NA,NA,NA,8,NA,NA,NA,NA,32,NA,NA,NA,NA,3,NA,NA,NA,NA,26,NA,NA,NA,NA,30,NA,NA,NA,NA,234,NA,NA,NA,NA
Karaikal,17.13',Inactivated Polio Vaccine,2. Stocks Received,22,NA,NA,NA,NA,22,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,30,NA,NA,NA,NA,0,NA,NA,NA,NA,274,NA,NA,NA,NA
Karaikal,17.13',Inactivated Polio Vaccine,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.13',Inactivated Polio Vaccine,4. Stock Distributed,26,NA,NA,NA,NA,16,NA,NA,NA,NA,21,NA,NA,NA,NA,24,NA,NA,NA,NA,22,NA,NA,NA,NA,25,NA,NA,NA,NA,24,NA,NA,NA,NA,26,NA,NA,NA,NA,29,NA,NA,NA,NA,27,NA,NA,NA,NA,26,NA,NA,NA,NA,13,NA,NA,NA,NA,279,NA,NA,NA,NA
Karaikal,17.13',Inactivated Polio Vaccine,5. Total Stock,18,NA,NA,NA,NA,24,NA,NA,NA,NA,3,NA,NA,NA,NA,29,NA,NA,NA,NA,7,NA,NA,NA,NA,32,NA,NA,NA,NA,8,NA,NA,NA,NA,32,NA,NA,NA,NA,3,NA,NA,NA,NA,26,NA,NA,NA,NA,30,NA,NA,NA,NA,17,NA,NA,NA,NA,229,NA,NA,NA,NA
Karaikal,'17.14',Measles Rubella (MR),1. Balance From Previous Month,41,NA,NA,NA,NA,68,NA,NA,NA,NA,161,NA,NA,NA,NA,100,NA,NA,NA,NA,229,NA,NA,NA,NA,154,NA,NA,NA,NA,63,NA,NA,NA,NA,111,NA,NA,NA,NA,127,NA,NA,NA,NA,63,NA,NA,NA,NA,114,NA,NA,NA,NA,157,NA,NA,NA,NA,1388,NA,NA,NA,NA
Karaikal,17.14',Measles Rubella (MR),2. Stocks Received,100,NA,NA,NA,NA,150,NA,NA,NA,NA,0,NA,NA,NA,NA,200,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,NA,NA,100,NA,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,NA,NA,100,NA,NA,NA,NA,0,NA,NA,NA,NA,850,NA,NA,NA,NA
Karaikal,17.14',Measles Rubella (MR),3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,17.14',Measles Rubella (MR),4. Stock Distributed,73,NA,NA,NA,NA,57,NA,NA,NA,NA,61,NA,NA,NA,NA,71,NA,NA,NA,NA,75,NA,NA,NA,NA,83,NA,NA,NA,NA,49,NA,NA,NA,NA,84,NA,NA,NA,NA,64,NA,NA,NA,NA,49,NA,NA,NA,NA,27,NA,NA,NA,NA,41,NA,NA,NA,NA,734,NA,NA,NA,NA
Karaikal,17.14',Measles Rubella (MR),5. Total Stock,68,NA,NA,NA,NA,161,NA,NA,NA,NA,100,NA,NA,NA,NA,229,NA,NA,NA,NA,154,NA,NA,NA,NA,71,NA,NA,NA,NA,114,NA,NA,NA,NA,127,NA,NA,NA,NA,63,NA,NA,NA,NA,114,NA,NA,NA,NA,38,NA,NA,NA,NA,116,NA,NA,NA,NA,1355,NA,NA,NA,NA
Karaikal,'18.1',IUD 380 A,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.1',IUD 380 A,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.1',IUD 380 A,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.1',IUD 380 A,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.1',IUD 380 A,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,'18.2',IUD 375 A,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.2',IUD 375 A,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.2',IUD 375 A,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.2',IUD 375 A,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.2',IUD 375 A,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,'18.3',Condoms,1. Balance From Previous Month,140400,NA,NA,NA,NA,3400,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,143800,NA,NA,NA,NA
Karaikal,18.3',Condoms,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,86400,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,86400,NA,NA,NA,NA
Karaikal,18.3',Condoms,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Karaikal,18.3',Condoms,4. Stock Distributed,137000,NA,NA,NA,NA,3400,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,86400,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,226800,NA,NA,NA,NA
